id,user_name,text,write_date
1641590916204085249,Elon Musk,@mtaibbi 🤣,2023.03.30
1641561555266404353,Elon Musk,@iamharaldur !,2023.03.30
1641345550665523200,Elon Musk,@Galaxygamerone Coming soon,2023.03.30
1641338420046753792,Elon Musk,@Tesmanian_com It will per vehicle,2023.03.30
1641337755262148608,Elon Musk,@TPostMillennial !!,2023.03.30
1641328839144927232,Elon Musk,"Old joke about agnostic technologists building artificial super intelligence to find out if there’s a God.They finally finish &amp; ask the question.AI replies: “There is now, mfs!!”",2023.03.30
1641218343368806400,Elon Musk,@BillyM2k Makes me sad,2023.03.29
1641211924158492674,Elon Musk,"@GRDecter Combined with excess government spending, which forces other countries to absorb a significant part of our inflation",2023.03.29
1641211584239538176,Elon Musk,"@GRDecter Serious issue. US policy has been too heavy-handed, making countries want to ditch the dollar.",2023.03.29
1641209053094477824,Elon Musk,@boringcompany Making progress!,2023.03.29
1641196166015750144,Elon Musk,@andst7 🤣,2023.03.29
1641194509194391552,Elon Musk,@EvaFoxU 6 years ago,2023.03.29
1641154970794991616,Elon Musk,@iheartmindy This deserves close scrutiny 🧐,2023.03.29
1641154663918764032,Elon Musk,@BillyM2k AI optimizing for the greatest understanding of the universe might be the right objective. Eliminating or stunting human civilization would reduce understanding.,2023.03.29
1641146089859612672,Elon Musk,@Jason Yeah,2023.03.29
1641138796115922944,Elon Musk,"@TwitterSafety Given that there are ~500 million tweets per day, making individual human review impossible, this is the most salient point.One possible mitigation is a shorter suspension of 6 hours instead of 12.",2023.03.29
1641132241035329536,Elon Musk,"@TheChiefNerd Leading AGI developers will not heed this warning, but at least it was said",2023.03.29
1640977505220984833,Elon Musk,"@TeslaDiva99 Tesla car temp is automatically kept within a safe range, even when the car appears “off”, in order to protect infants &amp; pets.That said, it would be more convenient to keep the car “on” for entertainment &amp; comfort if the camera detects occupants. We will make that change.",2023.03.29
1640976072908103681,Elon Musk,@george__mack I thought both SpaceX and Tesla each had less then a 10% chance of success,2023.03.29
1640805062841884672,Elon Musk,@alx Sick burn lol,2023.03.28
1640800519894736896,Elon Musk,"Forgot to mention that accounts you follow directly will also be in For You, since you have explicitly asked for them",2023.03.28
1640783261713702914,Elon Musk,@PeterDiamandis I eat a donut every morning. Still alive.,2023.03.28
1640652306780942336,Elon Musk,@alx 😢,2023.03.28
1640651538552201216,Elon Musk,"@AlphaSignalAI @geoffreyhinton Great interview with CBC &amp; Geoff!We live for only ~3B seconds, which is just a tiny flash in the pan by cosmological standards.",2023.03.28
1640630992867307520,Elon Musk,@Robber_Baron_ Troubling thread,2023.03.28
1640629104415498240,Elon Musk,@BillyM2k https://t.co/rCaL3vx58Y,2023.03.28
1640628523739258881,Elon Musk,"@ThePrashanthCB @dogeofficialceo I hear you, but we’re not getting to Mars if civilization falls apart before then!",2023.03.28
1640627727224143872,Elon Musk,@dogeofficialceo Where is Elvis these days?,2023.03.28
1640626000051732481,Elon Musk,@WSJ Nature is healing,2023.03.28
1640624867061153794,Elon Musk,@ylecun Vision,2023.03.28
1640623851926351872,Elon Musk,@MatthewDR @klwtts Perhaps better than a Y in turning,2023.03.28
1640620166185889792,Elon Musk,@whstancil Notes ftw again,2023.03.28
1640615931176194048,Elon Musk,@george__mack An aging population is part of it,2023.03.28
1640614797451603971,Elon Musk,@george__mack Impressive,2023.03.28
1640613787152838656,Elon Musk,"@george__mack @DKThomp The media is a click-machine, not a truth-machine. Incentives …",2023.03.28
1640613495086665728,Elon Musk,@george__mack !!,2023.03.28
1640608001760579584,Elon Musk,https://t.co/VGRXRwffxI,2023.03.28
1640567359307145217,Elon Musk,"Of course, you need to have good customer service for money. Working on it …",2023.03.28
1640557264435314688,Elon Musk,@VivaLaAmes11 @catturd2 Only $7 via web!,2023.03.28
1640556785944915968,Elon Musk,@uncle_deluge The most ironic outcome is the most likely,2023.03.28
1640554924588277761,Elon Musk,I’m old enough to remember https://t.co/q7uY7rhEY4,2023.03.28
1640547620572495876,Elon Musk,@cb_doge Trying my best for the humans,2023.03.28
1640544844924825601,Elon Musk,@BillyM2k @TheCriticalDri2 Major respect for Cavill,2023.03.28
