id,user_name,text,write_date
1641590692123410432,Seongjin Kang,"한국의 테슬라 나올까…˙모빌리티법˙ 제정안, 개정안 국회 본회의 통과 (출처 : 머니S | 네이버 뉴스) https://t.co/9ZdvxXPyUC",2023.03.30
1641590390074769408,점박이물범,"중국 전기차 판매가 급감하는게 아니라 경쟁력 없는 제품이 시장에서 퇴출 되는 과정이다신산업이 커지면 캐즘(시장침투율 16%)을 넘기전에는 전체 산업인 ETF를 사야 되지만그 시기를 넘으면 치킨 게임이 시작되기에 시장의 1등 기업을 사야 된다테슬라 1분기 인도량은 사상 최대가 될 예정이다 https://t.co/XcAKeXGzkE",2023.03.30
1641586895422623744,레이어드,"ARK invest 테슬라 PT 변천사- 23년 : ?- 22년 4월 15일 : $1,533 (26년) (당시 주가 : $328)- 21년 3월 19일 : $1,000 (25년) (당시 주가 : $218)- 20년 1월 31일 : $467 (24년) (당시 주가 : $43)- 19년 1월 16일 : $267 (23년) (당시 주가 : $23)",2023.03.30
1641584999945371648,Andy 🇰🇷,@ohmahahm 댓글 읽어보니 아직도 저게 뭔지 모르는 아재들 많네요. 아직 테슬라 투자기회는 유효한듯요,2023.03.30
1641584647212765184,오준창,https://t.co/ruLdxaGW1y 꿈꾸던 기억 ㆍ압도적인 테슬라의 힘으로  총체적인 경북도  변화를 이끌어&lt;트위터 신문&gt;,2023.03.30
1641584156911210496,tsla𝕏ristian일론루야,"사이버트럭을 위한 9천t 기가프레스가 기가텍사스에 배치되었고, 기가멕시코가 들어가며 테슬라가 약속한 환경관련 소식, 그리고 기가 베를린이 주당 5,000대 생산 목표를 달성했다는 기쁜 소식입니다.Another 9,000 Ton Tesla Giga Press Is Here! https://t.co/fo6rDjSzZ1 출처 @YouTube",2023.03.30
1641581216288899073,ThomNick | 탐닉,내일 테슬라 전량 매도 예정.,2023.03.30
1641580726834597890,한국 경제 뉴스,벤츠·BMW·포르쉐 신차·콘셉트 공개에 '우와'… 테슬라는 '글쎄' https://t.co/uoDo27U8gh,2023.03.30
1641579014988111873,Michael Shin,"#테슬라,#엔비디아,#QQQ,#SPY 등. 국내, #해외주식담보대출 #삼성전자 #삼성SDI #엘앤에프 #셀트리온 #케어젠 등.     신규 최저5.49%~ LTV45%-65%까지 하나증권 문의 010-8149-1472",2023.03.30
1641577502073315329,James LEE,"올해 들어 테슬라 주가가 큰폭으로 뛰면서 기업가치가 2000억달러 증가한 것으로 집계됐다.29일 마켓워치에 따르면 테슬라 주가는 지난해 연말 123.18달러에서 지난 29일 193.88달러로 올들어 57.4% 치솟았다. 이는 지난 2020년 4·4분기 이후 가장 크게 오른 수치다. https://t.co/PS6F357yFB",2023.03.30
