id,user_name,text,write_date
1630356758135726080,올댓정보,"테슬라, 투자자의 날  차세대 플랫폼 탑재한 신모델  발표하나? #이슈 #유머 #실시간뉴스 #속보 #연예 #맛집 #정보 https://t.co/GUhkuJPb2t",2023.02.27
1630356194404577282,김은혜,"테슬라, 투자자의 날  차세대 플랫폼 탑재한 신모델  발표하나? https://t.co/qIAkbO5b0R",2023.02.27
1630354385690824704,1등주식 AI분석팀,"⏺AI반도체(오픈엣지테크놀러지,가온칩스,넥스트칩,미래반도체,엠케이전자, 윈팩, 제주반도체)⏺AI (코난테크놀러지,셀바스AI 솔트룩스,오브젠 씨이랩) ⏺테슬라 (KEC, 센트랄모텍, 우리산업홀딩스, 명신산업)⏺리튬 (금양미래나노텍, 하이드로리튬,, 강원에너지, 웰크론한텍)",2023.02.27
1630354380913516544,1등주식 AI분석팀,"장전 지수브리핑다우 +0.22%, 나스닥 +0.63%, S&amp;P500 +0.31%, 야간선물 +0.35%, 환율 1318원(-6원)  ,반도체 지수 +0.55%, 유가 75달러(-0.9%) -미국 증시는 금리 안정과 테슬라 주가 급등으로 강세 마감. 연준위원의 주거비 안정 발언에 금리가 안정세를 찾았고 https://t.co/dGnE2ixq6C",2023.02.27
1630351208732041216,강릉감자 최인기부장,"[Investor˙s Life] 뉴욕증시, 반발 매수에 일제 상승 ‘테슬라 5.46%↑’…유가·비트코인 하락 [출근전 꼭 글로벌브리핑] (출처 : 오산역 서.. | https://t.co/EkQyfUuguh 블로그) https://t.co/CClTRXZkyK",2023.02.27
1630350903680307201,DeepLife,"로봇의 상용화는 과연 누가 해낼 수 있을까.  자율주행의 완성에 가까우면서 양산성을 동시에 고민할 수 있는 테슬라뿐일까..https://t.co/TphlzoEM3h",2023.02.27
1630348029793382405,S.Mun,"AMLO y Elon Musk acuerdan construcción de planta de Tesla en México일론 머스크-오브라도르 멕시코 대통령, 멕시코 내 테슬라 생산 단지 건설에 합의 https://t.co/m48fHI6RBb https://t.co/biabwiKxoz",2023.02.27
1630347919244279809,오주안,"테슬라 최고 판매 차량2021년 모델 32022~25년 모델 Y2026년 사이버트럭2027년 3세대 플랫폼 차량2030년 3세대 플랫폼 차량 매출 4000억 달러 예상! https://t.co/LmCEOh6egS",2023.02.27
1630346151819116544,Michael Shin,"#테슬라,#엔비디아,#QQQ,#SPY 등. 국내, #해외주식담보대출 #삼성전자 #삼성SDI # 에코프로비엠 #에코프로 #엘앤에프 #셀트리온 #오스템임플란트 #케어젠 등.   신규 최저5.49%~ LTV45%-65%까지 하나증권 문의 010-8149-1472",2023.02.27
1630344204621844480,James LEE,"일론 머스크가 2월 27일(이하 현지시간) 세계 최고 부자 자리를 되찾았다. 테슬라 주가가 올들어 2배 넘게 폭등한 덕이다.블룸버그억만장자지수에 따르면 머스크의 순자산 규모는 이날 1871억달러(약 247조6500억원)로 세계 최대를 기록했다. https://t.co/lc6vXqTArN",2023.02.27
1630343757106397184,모두들,"@teslabalbalta 팬티팔면서 사고 있습니다테슬라 비트코인 ㅋㅋ",2023.02.27
1630343310350094336,𝕏Lucy𝕏Mint𝕏,머스크 다시 세계 최고 부자…테슬라 1월 저점比 100%↑ (출처 : 뉴스1 | 네이버 뉴스) https://t.co/VisJGRkzUL,2023.02.27
1630343251202048000,𝕏Lucy𝕏Mint𝕏,"뉴욕증시, 반발 매수에 일제 상승 ‘테슬라 5.46%↑’…유가·비트코인 하락 [출근전 꼭 글로벌브리핑] (출처 : 한국경제TV | 네이버 뉴스) https://t.co/MDR0eNbm7M",2023.02.27
1630342158048980994,피터,"...??! 아, 안 돼. 테슬라 나 얼른 잡아줘...!! 무서워..",2023.02.27
1630341763188637696,테슬리치Tesrich,"#테슬라 '로열티(충성도) 어워즈' 7개 부문 수상(S&amp;P 글로벌 모빌리티 주최)-[제조사 &amp; 브랜드] 카테고리 5개 부문 &amp;  [세그먼트 모델] 카테고리 2개 부문 수상-'전체 브랜드 충성도 부문' 12년 연속 수상 포드 제침-세그먼트 모델 카테고리  1. Luxury Small Car https://t.co/gAO8AMzV7K… https://t.co/5cSsN9Y6iN",2023.02.27
1630340256691281922,𝕏Lucy𝕏Mint𝕏,반값 테슬라로 시장 지배? 테슬라데이 앞두고 머스크에 쏠린 눈 (출처 : SBS Biz | 네이버 뉴스) https://t.co/jgyGklOeCf,2023.02.27
1630339450940301314,Taesun,"테슬라 서비스센터 매번 짜친다. 몇주만에 예약하고 갔더니, 비 와서 드라이빙 테스트 못하니 담에 다시 오라 그러네. 그럼 미리 연락을 줬었어야지 내가 도착해서야 수리요청 사항을 읽어본거냐. 🤬",2023.02.27
1630338854497701888,경제/투자 💸 유튜브 새영상 알림 봇,"🎥 금리와 달러화 약세 속 반발 매수세 유입으로 상승.. #테슬라 투자자의 날 앞두고 강세 (안석훈의 뉴욕증시 브리핑 23.02.28)📅 2023-02-28 07:23📺 키움증권 채널Khttps://t.co/jRJLxWJ2lF",2023.02.27
1630337495144464384,William,‘일론 머스크의 애플’ vs ‘스티브 잡스의 테슬라’... 가상의 ‘스위치’ https://t.co/lU936YUdYp,2023.02.27
1630335418301554688,Hong Sang Park,"현대차 어떡해ㅠ… 아이오닉6, 테슬라보다 비싸진다 (출처 : 국민일보 | 네이버 뉴스) https://t.co/8kema9TdaC",2023.02.27
1630332498650734592,Missy Mama,"@elon_thegod 일론 보고 고점에 팔았다고 얘기하는 테까들 한심했었는데 이분은 알만하신 분이 무슨근거로...일론을 전혀 이해를 못하니 그 머리에 뭐가들었는지 알리가 있나.. 테슬라를 돈으로만 보고 달려드니 주가로 평가질이지..",2023.02.27
1630331932222402562,투자/주식의 생활화 퇴직 오과장,"테슬라 5%-피스커 30%-리비안 6% 전기차 일제 급등(종합) (출처 : 뉴스1 | 네이버 뉴스) https://t.co/4QElLyKhyn테슬라가 ‘투자자의 날’을 앞두고 혁신에 대한 기대로 급등오늘 2차전지들",2023.02.27
1630331534535450624,Mark kim,@uleltawY4FW8SgY 버핏은 자존심 때매 죽을때까지 테슬라 못삼 ㅋㅋ 나이도 92세이기도 함.,2023.02.27
1630330906442620928,테기도박(문)𝕏,"내가 항상 하는말.뉴스보지마라.기레기들이 보고 쓰는 소스에 직접 접근해서 봐라. 난 테슬라 투자에 뉴스는 1도 안본다. 왜냐고?1. 나의기준명확2. 봐야할 정보, 중요한 정보가 뭔지 정확 히 암3. 내가 무조건 맞음 남들 다틀림. 왜냐고? 틀렸으니까  ㅋㅋㅋ..",2023.02.27
1630330853573406720,블루밍비트,"뉴욕증시, 반발 매수에 일제 상승 '테슬라 5.46%↑'…유가·비트코인 하락 https://t.co/ALKnCLLUao",2023.02.27
1630330384130117635,한국을 위한 테슬라 소식 (KR Tesla Updates),[정보공개] 한국도로공사 &gt; 행담도 모다아울렛 테슬라 전기차 충전소 설치 계획 보고 https://t.co/qJboMfDN7K #KRTeslaUpdates #KROpenData,2023.02.27
