id,user_name,text,write_date
1553891894337236992,Peter Cho,@heavent0208 비교해보면 부메스터다 머다 몇백짜리 옵션 보다 희안하게 좋습니다. 중2아들도 테슬라에서 음악 듣는걸 좋아해요.더 깨끗하게 들린다고…,Sun Jul 31 23:54:32 +0000 2022
1553890460154081280,스펙터 인베스트,"테슬라, 기가프레스 공급업체 바뀐다?유튜버: 스펙터 인베스트#미국주식 #나스닥 #nasdaq #테슬라https://t.co/pYCDx6XVxX https://t.co/ytB1qjZ94X",Sun Jul 31 23:48:50 +0000 2022
1553889047403040768,peter scott🇰🇷,저동업데이트 애플의 무기 중에 하나임.테슬라도 똑같음. https://t.co/R68GtTDARY,Sun Jul 31 23:43:13 +0000 2022
1553884011898236928,산타. 추세에 올라타,"테슬라에 지르고 있다는 얘기, 자신의 경제적 지식 과시, 윤똥 경멸..  요즘은 트위터가 참 재미없고 무익하다고 느끼는중.",Sun Jul 31 23:23:12 +0000 2022
1553876591612088320,Secret Agent,"&gt;&gt;현대차가 3만1672대로 전년 동기 대비 101.9%가 늘었고, 기아도 2만3192대로 전년 동기 대비 161.7% 증가. 반면 테슬라는 올해 상반기 6746대가 팔려 지난해 같은 기간 대비 42%나 감소. #매세지220801",Sun Jul 31 22:53:43 +0000 2022
1553876103957454848,Michael Shin,"테슬라,애플 등 국내, 해외주식담보대출 최저 3.95% LTV45%-65%까지 하나증권 문의 010-8149-1472",Sun Jul 31 22:51:47 +0000 2022
1553875831948443649,프리킴,"이번주 볼 이슈들8/1 ISM PMI8/3 OPEC+8/4 테슬라주총 8/5 고용보고서 8/10 소비자물가(CPI)",Sun Jul 31 22:50:42 +0000 2022
1553874823033470976,보링컴퍼니(사이버트럭vs하이랜드),"@YerbinY 하반기에 일론, 테슬라에게 엄청난 변화가 오려나봐요",Sun Jul 31 22:46:42 +0000 2022
1553868608282906624,금왕설렁탕,@matcha_teple @worldright69420 @8292915555j @joonits_ev 차는 관심없었는데 더 관심없어지는 마법 😊 오직 테슬라만 ㅎㅎ,Sun Jul 31 22:22:00 +0000 2022
1553861665925795840,좋은것만보자,@SummerMinvest 동감합니다. 테슬라는 시간이 해결해 줄겁니다. 우린 우리 지금의 삶에 집중해야죠,Sun Jul 31 21:54:25 +0000 2022
1553860263480545280,레아,@ppoppopower 니오에게 테슬라가 우주최강이라고 꼬옥 알려주세요 히힣,Sun Jul 31 21:48:50 +0000 2022
1553849885161508865,Space Hedgehog 🦔,"Neo ❤️🦔#네컷만화 #우주도치 #우주도치의하루 #테슬라 #일론머스크 #크레스티드게코 https://t.co/ti2NOqmJl1",Sun Jul 31 21:07:36 +0000 2022
1553849284902240257,Michael,@sangukKim5 @ohmahahm @yangjeacheon 요즘 테슬라가 정말 많이 보입니다. 제가 사는 곳이 리스본 에서도 멀리 떨어진 시골 임에도 불구 하고요. 현대 기아차도 잘 됐으면 좋겠습니다.,Sun Jul 31 21:05:13 +0000 2022
1553848247231590400,인생은 일!희!일!비! 𝕏,"@ohmahahm @Michael62621471 @yangjeacheon 얼마전 아5택시를 탓는데실내공간과 승차감 넘 좋더라구요현대기아차 잘됬으면 합니다그래도 우리는 테슬라가 최고 👍",Sun Jul 31 21:01:05 +0000 2022
1553848053534445568,피터,정말? 그럼 오늘 테슬라 집 놀러갈래. (이리저리 눈치를 살피다 조심스러운 목소리로 소근거려) 사실 나 어제 공포영화 봐서 혼자 못 있겠어...,Sun Jul 31 21:00:19 +0000 2022
1553842251293372417,❤️ Memecoin Mlksoq,@simplyianm 니 때매 테슬라x 사려다가 아이오닉5 샀다,Sun Jul 31 20:37:16 +0000 2022
1553817815966093312,아녜스,"테슬라, 내게서 나는 시체냄새를 감추기 위해 이제는 주인을 잃어버린 네 정원에 영원히 숨어도 될까.",Sun Jul 31 19:00:10 +0000 2022
1553812592870584320,레아,@linewoo3 @SummerMinvest @ohmahahm 테슬라는 걱정마세욧 💪,Sun Jul 31 18:39:25 +0000 2022
1553811725102616577,"라인우,the 2nd",@SummerMinvest @ohmahahm 나도 요새 너무 테슬라에 관심이 없나? 싶을 정도로 놀고 먹느라 바쁜데😂😂,Sun Jul 31 18:35:58 +0000 2022
1553802611937398785,우크라이나 전쟁 평화 자유와민주주의 위해,"@elonmusk 테슬라는 아주 훌륭한 회사입니다.테슬라 직원 해고하지 않고 개발을열심히 노력하신다면 좋은결과 있을것입니다.",Sun Jul 31 17:59:45 +0000 2022
1553795929509048320,🇰🇷 최종완(Brian Choi),@SummerMinvest 테슬라 고인물 인증!,Sun Jul 31 17:33:12 +0000 2022
1553790388883914752,Joey Min,@ohmahahm 그걸 모을때마다 테슬라나 애플주식으로모았으면 어떠했을까요~ 아깝다,Sun Jul 31 17:11:11 +0000 2022
1553775324847955968,황금송아지🌟,옆에 테슬라가 개 바짝대서 들어갈 수가 없어서 조수석으로 들어감 시발...자리없어서 야외주차장인데 비는 추적추적오고 엉뚱이는 맥드 채웠는데 삐뚤어졌는지 바지 펑퍼짐허게 젖었고용ㅋㅋㅋㅋㅋㅋ뒷좌석에서 기저귀 갈고 하의 실종으로 귀가...너갱이 탈탈 썬데이😪,Sun Jul 31 16:11:19 +0000 2022
1553772746697736192,테투사,"@rochelobe1 @Parkarathon777 테슬라 공부하면서 지하철에서 생각할때 엄청 자주 놓쳤어요 ㅋㅋㅋ 생각에 빠져들면 그게 너무 중요하니 걍 놓치고 말지 했던 시간들이 생각나네요 ㅋㅋ",Sun Jul 31 16:01:05 +0000 2022
1553772455038263298,T3SLA🌟S3XY,"사우디 아라비아, 러시아 및 이란은 모두 석유와 가스에서 수입의 대부분을 얻습니다. 재생 가능 에너지를 통해 에너지를 독립적으로 사용하는 것은 우리의 국가 안보 이익입니다. 환경을 위한 승리와 인류를 위한 승리. #테슬라 $TSLA",Sun Jul 31 15:59:55 +0000 2022
1553763320678584320,이재영,"@if1live 그렇다면 조금 바꿔보죠.. 흥미진진하게구글홈을 통해 deno 로 작성된 lamda api 를 호출하여 테슬라와 비트코인 가격을 응답받으시는건 어떻습니까. #억지",Sun Jul 31 15:23:37 +0000 2022
